"Id","IdString","Name","Lim","Rarity","Collection","Energy","Power","EffectDescription","Effect","CombosWithTODO"
"424","LBI014","Tunki","0","Common","Birds","5","41","NULL","NULL","[]"
"425","LBI016","Blue Jay","0","Legendary","Birds","7","20","When played, give your Oceans & Seas cards +10 Power until played.","[TriggerTime:PLAY] [Target:(your Oceans & Seas cards)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED]","[Oceans & Seas]"
"426","LBI024","Raven","1","Epic","Birds","5","49","When returned to your deck, if you're losing the round, give your Opponent's cards -15 Power next turn.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Loss] [Target:(your Opponent's cards)] [Effect:POWER, Value:-15] [Duration:TIMER, Value:1]","[]"
"427","LBI023","Spotted Owl","0","Rare","Birds","6","54","When returned to your deck, if you are winning the round, reduce the Energy cost of this card by 1 for the rest of the game.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Win] [Effect:ENERGY, Value:-1] [Target:(this card)] [Duration:PERMANENT]","[]"
"428","LBI022","Laughing Kookaburra","1","Legendary","Birds","4","50","When returned to your deck, reduce the energy cost of this card by 2 for the rest of the game.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(this card)] [Duration:PERMANENT]","[]"
"429","LBI025","Violet-backed Starling","0","Epic","Birds","5","47","When drawn, give your Prominent Painters cards +12 Power until played and BURN (12) a random card in your Opponent's hand until played.","[TriggerTime:DRAW] [Target:(your Prominent Painters cards)] [Effect:POWER, Value:+12] [Duration:UNTIL_PLAYED] [Effect:BURN, Value:12] [Target:(a random card in your Opponent's hand)] [Duration:UNTIL_PLAYED]","[Prominent Painters]"
"430","LBI030","Diamond Dove","1","Rare","Birds","6","50","When drawn, give your Birds cards +14 Power for the rest of the round.","[TriggerTime:DRAW] [Target:(your Birds cards)] [Effect:POWER, Value:+14] [Duration:END_ROUND]","[Birds]"
"431","LBI033","Eurasian Magpie","1","Rare","Birds","5","36","When drawn, reduce the energy cost of your Birds cards by 1 until the end of the round.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-1] [Target:(your Birds cards)] [Duration:END_ROUND]","[Birds]"
"432","LBI034","Sandhill Crane","0","Rare","Birds","4","40","When returned to your deck, give your Fearsome Flyers +12 Power until played.","[TriggerTime:RETURN] [Target:(your Fearsome Flyers)] [Effect:POWER, Value:+12] [Duration:UNTIL_PLAYED]","[Fearsome Flyers]"
"433","LBI036","Butcherbird","1","Rare","Birds","4","36","When played, give your Bugs and Reptiles cards +10 Power until played. When returned to your deck, give your Horrible Halloween cards +9 Power until played.","[TriggerTime:PLAY] [Target:(your Bugs and Reptiles cards)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED] [TriggerTime:RETURN] [Target:(your Horrible Halloween cards)] [Effect:POWER, Value:+9] [Duration:UNTIL_PLAYED]","[Bugs,Horrible Halloween]"
"434","LBI037","Citrine Wagtail","1","Rare","Birds","5","46","When played, give your Dogs cards +33 Power this turn.","[TriggerTime:PLAY] [Target:(your Dogs cards)] [Effect:POWER, Value:+33] [Duration:END_TURN] ","[Dogs]"
"435","LBI041","Black-Banded Owl","0","Epic","Birds","4","30","When drawn, if you are not losing the round, give this card +30 Power until played.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:(not losing)] [Target:THIS] [Effect:POWER, Value:+30] [Duration:UNTIL_PLAYED]","[]"
"436","LBI042","Long-Wattled Umbrellabird","1","Rare","Birds","3","20","When played next to Rain, give this card +40 Power this turn. Repeat if played next to Pompadour Fish.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(Rain)] [Target:THIS] [Effect:POWER, Value:+40] [Duration:END_TURN] [Repeat:( if played next to Pompadour Fish)] ","[]"
"437","LBI045","Common Cuckoo","0","Rare","Birds","4","0","When played, for every Bird card in your deck, give this card +4 Power.","[TriggerTime:PLAY] [Effect:FOR_EACH_TODO, Values:(Bird card) ( )] [Target:THIS] [Effect:POWER, Value:+4]","[]"
"438","LBI046","Rufous shrikethrush","1","Rare","Birds","3","18","When drawn, if your deck contains 4 or more Venomous Creatures cards, give your Opponent -30 Power/Turn for 2 turns.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=4, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Venomous Creatures cards)]] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-30] [Duration:TIMER, Values:(2)]","[]"
"439","LBI047","Common Tailorbird","0","Legendary","Birds","6","54","When played, if you have played a Fancy Fashions card this game, give your Birds cards +18 Power until played.","[TriggerTime:PLAY] [Condition:PLAYED_BEFORE, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(a Fancy Fashions card)] [Target:(your Birds cards)] [Effect:POWER, Value:+18] [Duration:UNTIL_PLAYED]","[Birds]"
"440","SCO002","Hercules","0","Epic","Constellations","8","70","When played, give Ancient Greece cards +15 Power this turn.","[TriggerTime:PLAY] [Target:(Ancient Greece cards)] [Effect:POWER, Value:+15] [Duration:END_TURN] ","[Ancient Greece]"
"441","SCO007","Cassiopeia","0","Common","Constellations","8","44","When drawn, gain +4 Energy.","[TriggerTime:DRAW] [Target:SELF] [Effect:ENERGY, Value:+4]","[]"
"442","SCO013","Lupus","0","Common","Constellations","3","24","When played, give Dogs cards +10 Power this turn.","[TriggerTime:PLAY] [Target:(Dogs cards)] [Effect:POWER, Value:+10] [Duration:END_TURN] ","[Dogs]"
"443","SCO001","Boötes","0","Common","Constellations","7","63","NULL","NULL","[]"
"444","SCO003","Ursa Minor","0","Common","Constellations","6","54","NULL","NULL","[]"
"445","SCO006","Cepheus","0","Common","Constellations","3","26","NULL","NULL","[]"
"446","SCO009","Pegasus Constellation","0","Common","Constellations","2","18","NULL","NULL","[]"
"447","SCO011","Centaurus","0","Common","Constellations","4","37","NULL","NULL","[]"
"448","SCO004","Grus","0","Common","Constellations","4","36","NULL","NULL","[]"
"449","SCO005","Draco","0","Common","Constellations","7","62","NULL","NULL","[]"
"450","SCO014","Phoenix Constellation","0","Common","Constellations","7","61","NULL","NULL","[]"
"451","SCO017","Orion","0","Legendary","Constellations","3","29","When returned to your deck, increase the Energy cost of your Opponent's Life on Land cards by 1 until played.","[TriggerTime:RETURN] [Effect:ENERGY, Value:(+1)] [Target:(your Opponent's Life on Land)] [Duration:UNTIL_PLAYED]","[]"
"452","SCO018","Auriga","0","Rare","Constellations","3","32","When played, give The Gävle Goat +25 Power for the rest of the game","[TriggerTime:PLAY] [Target:(The Gävle Goat)] [Effect:POWER, Value:+25] [Duration:PERMANENT] ","[The Gävle Goat]"
"453","SCO023","Godzilla","0","Legendary","Constellations","12","140","When returned to your deck, give this card +20 Power for the rest of the game.","[TriggerTime:RETURN] [Target:THIS] [Effect:POWER, Value:+20] [Duration:PERMANENT]","[]"
"454","SCO021","Tardis","0","Common","Constellations","1","2","When drawn, give this card +10 Power until the end of the Game.","[TriggerTime:DRAW] [Target:THIS] [Effect:POWER, Value:+10] [Duration:PERMANENT]","[]"
"455","SCO016","Aquila","1","Epic","Constellations","3","32","When played, reduce the Energy Cost of your Bald Eagle, Eagle Nebula and Lunar Module Eagle cards by 3 until played.","[TriggerTime:PLAY] [Effect:ENERGY, Value:-3] [Target:(your Bald Eagle, Eagle Nebula and Lunar Module Eagle cards)] [Duration:UNTIL_PLAYED]","[Bald Eagle]"
"456","SCO019","Cygnus","1","Rare","Constellations","4","39","When returned to your deck, give your Birds and Sea Birds cards and Swans +12 Power this round.","[TriggerTime:RETURN] [Target:(your Birds and Sea Birds cards and Swans)] [Effect:POWER, Value:+12] [Duration:END_ROUND] ","[Birds]"
"457","SCO025","Antlia","0","Epic","Constellations","6","45","When played, give your Constellations cards +20 Power for 4 Turns.","[TriggerTime:PLAY] [Target:(your Constellations cards)] [Effect:POWER, Value:+20] [Duration:TIMER, Value:4]","[Constellations]"
"458","SCO026","Telescopium","0","Epic","Constellations","5","47","When played, give your Watching the Skies cards +15 Power until played.","[TriggerTime:PLAY] [Target:(your Watching the Skies cards)] [Effect:POWER, Value:+15] [Duration:UNTIL_PLAYED]","[Watching the Skies]"
"459","SCO027","Volans","1","Epic","Constellations","6","58","When played, if you have played an Awesome Aviation card this game, give your Fabulous Fish and Feisty Fish cards in hand +10 Power until the end of the game.","[TriggerTime:PLAY] [Condition:PLAYED_BEFORE, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(an Awesome Aviation card)] [Target:(your Fabulous Fish and Feisty Fish cards in hand)] [Effect:POWER, Value:+10] [Duration:PERMANENT]","[Fabulous Fish]"
"460","OEV001","Turtle Dove","1","Epic","Oceans & Seas Specials","2","16","NULL","NULL","[]"
"461","OEV002","Geese","1","Epic","Oceans & Seas Specials","3","24","NULL","NULL","[]"
"462","OEV003","Swans","1","Epic","Oceans & Seas Specials","4","38","NULL","NULL","[]"
"463","OEV005","Spiny Seahorse","1","Rare","Oceans & Seas Specials","3","28","When drawn, gain +3 Power/Turn this round and give a random card in your hand +11 Power until played.","[TriggerTime:DRAW] [Target:SELF] [Effect:POWER_PER_TURN, Value:+3] [Duration:END_ROUND] [Target:(a random card in your hand)] [Effect:POWER, Value:+11] [Duration:UNTIL_PLAYED]","[]"
"464","OEV007","Endurance","1","Rare","Oceans & Seas Specials","12","107","When returned to your deck, if you lost the turn, reduce the Energy cost of this card by 10 until played.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Effect:ENERGY, Value:-0] [Target:(this card)] [Duration:UNTIL_PLAYED]","[]"
"465","LEV001","Robin","1","Epic","Life on Land Specials","7","64","NULL","NULL","[]"
"466","LEV003","Reindeer","1","Epic","Life on Land Specials","6","55","NULL","NULL","[]"
"467","LEV002","French Hen","1","Epic","Life on Land Specials","10","83","NULL","NULL","[]"
"468","LEV004","Colombian Black Spider Monkey","1","Rare","Life on Land Specials","4","30","When played on the first turn of a round, give your cards +10 Power this turn.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:(your cards)] [Effect:POWER, Value:+10] [Duration:END_TURN] ","[]"
"469","LEV005","Haida Ermine","1","Rare","Life on Land Specials","4","36","When played on the first turn of a round, gain +7 Power/Turn for the rest of the round.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:SELF] [Effect:POWER_PER_TURN, Value:+7] [Duration:END_ROUND]","[]"
"470","LEV006","Agapornis","1","Epic","Life on Land Specials","1","8","When drawn, if your deck contains 3 or more Arts & Culture cards, give your Life on Land cards +20 Power until played.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=3, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Arts & Culture cards)]] [Target:(your Life on Land cards)] [Effect:POWER, Value:+20] [Duration:UNTIL_PLAYED]","[Life on Land]"
"471","SEV003","Polaris","1","Epic","Space Specials","1","13","NULL","NULL","[]"
"472","SEV001","Christmas Tree Cluster","1","Epic","Space Specials","3","31","NULL","NULL","[]"
"473","SEV002","Rings of Saturn","1","Epic","Space Specials","8","69","NULL","NULL","[]"
"474","SEV005","Mars Rover Perseverance","1","Rare","Space Specials","2","18","When returned to your deck, if you won this turn, gain +30 Power next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(won)] [Effect:POWER_PER_TURN, Value:+30] [Target:[Who:SELF]] [Duration:TIMER, Value:1]","[]"
"475","HEV003","Mistletoe","1","Epic","History Specials","6","58","NULL","NULL","[]"
"476","HEV002","Christmas Trees","1","Epic","History Specials","4","39","NULL","NULL","[]"
"477","HEV001","Santa Claus","1","Epic","History Specials","8","66","NULL","NULL","[]"
"478","HEV004","Easter Island Statues","0","Fusion","History Specials","8","77","When drawn, gain +5 Energy.","[TriggerTime:DRAW] [Target:SELF] [Effect:ENERGY, Value:+5]","[]"
"479","HEV006","Gregorian Calendar","1","Rare","History Specials","4","12","When played, give this card +30 Power this turn.","[TriggerTime:PLAY] [Target:THIS] [Effect:POWER, Value:+30] [Duration:END_TURN] ","[]"
"480","HEV007","Battle de Puebla","1","Epic","History Specials","5","50","While in your hand, your Opponent has -8 Power/Turn.","[TriggerTime:START] [Duration:END_TURN] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-8]","[]"
"481","HEV008","Lupercalia","1","Rare","History Specials","2","15","When played, give your History cards +15 Power for 2 turns.","[TriggerTime:PLAY] [Target:(your History cards)] [Effect:POWER, Value:+15] [Duration:TIMER, Values:(2)]","[History]"
"482","EMM001","Ivan the Terrible","1","Rare","Unruly Rulers","4","5","When played, your Unruly Rulers cards have +40 Power this turn.","[TriggerTime:PLAY] [Target:(Unruly Rulers)] [Effect:POWER, Value:+40] [Duration:END_TURN] ","[Unruly Rulers]"
"483","EMM006","Caligula","1","Legendary","Unruly Rulers","3","27","When played, all Roman Empire cards have +15 Power until game end.","[TriggerTime:PLAY] [Target:[Who:BOTH, Where:CARDS_IN_DECK, CompareTo:(Roman Empire)]] [Effect:POWER, Value:+15] [Duration:PERMANENT] ","[]"
"484","EMM009","Rudolf II; Holy Roman Emperor","1","Rare","Unruly Rulers","4","34","When played, your Excellent Elements cards have +10 Power this turn.","[TriggerTime:PLAY] [Target:(Excellent Elements)] [Effect:POWER, Value:+10] [Duration:END_TURN] ","[Excellent Elements]"
"485","EMM013","Peter the Great","1","Common","Unruly Rulers","4","67","When drawn, BURN (10) a random card in your hand until it is played.","[TriggerTime:DRAW] [Effect:BURN, Value:10] [Target:(a random card in your hand)] [Duration:UNTIL_PLAYED]","[]"
"486","EMM019","Joanna of Castile","1","Legendary","Unruly Rulers","6","45","When returned to your deck, if you're winning the round, gain +13 Power/Turn for the rest of the game.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Win] [Target:SELF] [Effect:POWER_PER_TURN, Value:+13] [Duration:PERMANENT]","[]"
"487","EMM017","Carlota of Mexico","1","Common","Unruly Rulers","6","130","When played, give all your cards -50 Power this turn.","[TriggerTime:PLAY] [Target:(all your cards)] [Effect:POWER, Value:-50] [Duration:END_TURN] ","[]"
"488","EMM022","Charlemagne","1","Legendary","Unruly Rulers","3","20","When drawn, if your deck contains 3 or more Unruly Rulers cards, give all your cards +6 Power for the rest of the game.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=3, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Unruly Rulers cards)]] [Target:(all your cards)] [Effect:POWER, Value:+6] [Duration:PERMANENT]","[]"
"489","EMM023","Queen Ranavalona I","1","Epic","Unruly Rulers","7","68","When returned to your deck, reduce the Energy cost of your Unruly Rulers cards by 2 for the next two turns.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(your Unruly Rulers cards)] [Duration:TIMER, Value:(two)]","[Unruly Rulers]"
"490","EMM024","Paul I of Russia","1","Rare","Unruly Rulers","3","31","When returned to your deck, if your deck contains 8 or more Arts & Culture cards, reduce the Energy cost of your Espionage cards by 1 until the end of the round.","[TriggerTime:RETURN] [Condition:DECK_CONTAINS, Value:>=8, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Arts & Culture cards)]] [Effect:ENERGY, Value:-1] [Target:(your Espionage cards)] [Duration:END_ROUND]","[Espionage]"
"491","EMM029","Mansa Musa","1","Epic","Unruly Rulers","3","22","When played, if your deck contains 3 or more Hidden Gems cards, give your cards +20 Power this turn. Repeat if you play this next to Gold.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Value:>=3, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Hidden Gems cards)]] [Target:(your cards)] [Effect:POWER, Value:+20] [Duration:END_TURN] [Repeat:( if you play this next to Gold)] ","[]"
"492","EMM034","Frederick the Great","1","Legendary","Unruly Rulers","7","60","When drawn, if your deck contains at least 8 Arts & Culture cards and at least 8 Science cards, gain +30 Power/Turn for 9 turns.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(at least 8 Arts & Culture cards and at least 8 Science cards)] [Target:SELF] [Effect:POWER_PER_TURN, Value:+30] [Duration:TIMER, Values:(9)]","[]"
"493","EMM036","Charles II of England","1","Rare","Unruly Rulers","4","10","When drawn, if you are winning the Round, give your Unruly Rulers +30 Power this turn.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:Win] [Target:(your Unruly Rulers)] [Effect:POWER, Value:+30] [Duration:END_TURN] ","[Unruly Rulers]"
"494","OBI011","Blue-footed Booby","0","Rare","Sea Birds","7","40","When played, your Oceans & Seas cards have +5 Power this turn & next.","[TriggerTime:PLAY] [Target:(Oceans & Seas)] [Effect:POWER, Value:+5] [Duration:TIMER, Value:1] ","[Oceans & Seas]"
"495","OBI006","Albatross","0","Epic","Sea Birds","5","40","When played, your Opponent's cards have -10 Power this turn & next.","[TriggerTime:PLAY] [Target:(Opponent's)] [Effect:POWER, Value:-10] [Duration:TIMER, Value:1] ","[]"
